"","wordle_dict","V1","V2","V3","V4","V5","V7","V8","V9","V10","V11","unique","sumf","score","rank"
"8465","nicad","n","i","c","a","d",2.50539623805119,10.6614246068455,3.02189330866482,8.27937095282146,6.34443416589578,5,30.8125192722788,154.062596361394,8943
"8466","nicht","n","i","c","h","t",2.50539623805119,10.6614246068455,3.02189330866482,1.81159420289855,5.60437866173296,5,23.604687018193,118.023435090965,11485
"8467","nicks","n","i","c","k","s",2.50539623805119,10.6614246068455,3.02189330866482,3.87758248535307,30.5118717237126,5,50.5781683626272,252.890841813136,2940
"8468","nicol","n","i","c","o","l",2.50539623805119,10.6614246068455,3.02189330866482,5.38082022818378,3.66944187480728,5,25.2389762565526,126.194881282763,11021.5
"8469","nidal","n","i","d","a","l",2.50539623805119,10.6614246068455,3.00647548566142,8.27937095282146,3.66944187480728,5,28.1221091581869,140.610545790934,10014.5
"8470","nided","n","i","d","e","d",2.50539623805119,10.6614246068455,3.00647548566142,17.9386370644465,6.34443416589578,4,40.4563675609004,161.825470243602,8245
"8471","nides","n","i","d","e","s",2.50539623805119,10.6614246068455,3.00647548566142,17.9386370644465,30.5118717237126,5,64.6238051187172,323.119025593586,662
"8472","nidor","n","i","d","o","r",2.50539623805119,10.6614246068455,3.00647548566142,5.38082022818378,5.18809744064138,5,26.7422139993833,133.711069996916,10517
"8473","nidus","n","i","d","u","s",2.50539623805119,10.6614246068455,3.00647548566142,3.09127351218008,30.5118717237126,5,49.7764415664508,248.882207832254,3086.5
"8474","niefs","n","i","e","f","s",2.50539623805119,10.6614246068455,6.79925994449584,1.79617637989516,30.5118717237126,5,52.2741288930003,261.370644465002,2614.5
"8475","nieve","n","i","e","v","e",2.50539623805119,10.6614246068455,6.79925994449584,1.20259019426457,11.7329633055813,4,32.9016342892384,131.606537156953,10684
"8476","nifes","n","i","f","e","s",2.50539623805119,10.6614246068455,1.37218624730188,17.9386370644465,30.5118717237126,5,62.9895158803577,314.947579401788,895
"8477","niffs","n","i","f","f","s",2.50539623805119,10.6614246068455,1.37218624730188,1.79617637989516,30.5118717237126,4,46.8470551958064,187.388220783225,6265
"8478","niffy","n","i","f","f","y",2.50539623805119,10.6614246068455,1.37218624730188,1.79617637989516,10.0292938637064,4,26.3644773358002,105.457909343201,12084
"8479","nifty","n","i","f","t","y",2.50539623805119,10.6614246068455,1.37218624730188,6.92260252852297,10.0292938637064,5,31.490903484428,157.45451742214,8638.5
"8480","niger","n","i","g","e","r",2.50539623805119,10.6614246068455,2.80604378661733,17.9386370644465,5.18809744064138,5,39.0995991366019,195.49799568301,5755.5
"8481","nighs","n","i","g","h","s",2.50539623805119,10.6614246068455,2.80604378661733,1.81159420289855,30.5118717237126,5,48.2963305581252,241.481652790626,3428
"8482","nihil","n","i","h","i","l",2.50539623805119,10.6614246068455,0.925069380203515,6.78384212149244,3.66944187480728,4,24.5451742213999,98.1806968855998,12327
"8483","nikab","n","i","k","a","b",2.50539623805119,10.6614246068455,2.0968239284613,8.27937095282146,0.454825778600062,5,23.9978415047795,119.989207523898,11377
"8484","nikah","n","i","k","a","h",2.50539623805119,10.6614246068455,2.0968239284613,8.27937095282146,2.85229725562751,5,26.395312981807,131.976564909035,10649.5
"8485","nikau","n","i","k","a","u",2.50539623805119,10.6614246068455,2.0968239284613,8.27937095282146,0.516497070613629,5,24.0595127967931,120.297563983965,11366
"8486","nills","n","i","l","l","s",2.50539623805119,10.6614246068455,6.53715695343818,5.94357076780759,30.5118717237126,4,56.1594202898551,224.63768115942,4259
"8487","nimbi","n","i","m","b","i",2.50539623805119,10.6614246068455,3.93925377736664,1.87326549491212,2.15849522047487,4,21.1378353376503,84.5513413506013,12668
"8488","nimbs","n","i","m","b","s",2.50539623805119,10.6614246068455,3.93925377736664,1.87326549491212,30.5118717237126,5,49.4912118408881,247.45605920444,3149
"8489","nimps","n","i","m","p","s",2.50539623805119,10.6614246068455,3.93925377736664,3.22232500770891,30.5118717237126,5,50.8402713536849,254.201356768424,2884.5
"8490","niner","n","i","n","e","r",2.50539623805119,10.6614246068455,7.43139068763491,17.9386370644465,5.18809744064138,4,43.7249460376195,174.899784150478,7153
"8491","nines","n","i","n","e","s",2.50539623805119,10.6614246068455,7.43139068763491,17.9386370644465,30.5118717237126,4,69.0487203206907,276.194881282763,2117
"8492","ninon","n","i","n","o","n",2.50539623805119,10.6614246068455,7.43139068763491,5.38082022818378,4.08572309589886,3,30.0647548566142,90.1942645698427,12546.5
"8493","nipas","n","i","p","a","s",2.50539623805119,10.6614246068455,2.80604378661733,8.27937095282146,30.5118717237126,5,54.7641073080481,273.820536540241,2196.5
"8494","nippy","n","i","p","p","y",2.50539623805119,10.6614246068455,2.80604378661733,3.22232500770891,10.0292938637064,4,29.2244835029294,116.897934011718,11538
"8495","niqab","n","i","q","a","b",2.50539623805119,10.6614246068455,0.100215849522047,8.27937095282146,0.454825778600062,5,22.0012334258403,110.006167129201,11884
"8496","nirls","n","i","r","l","s",2.50539623805119,10.6614246068455,9.23527597903176,5.94357076780759,30.5118717237126,5,58.8575393154487,294.287696577243,1499.5
"8497","nirly","n","i","r","l","y",2.50539623805119,10.6614246068455,9.23527597903176,5.94357076780759,10.0292938637064,5,38.3749614554425,191.874807277212,5984.5
"8498","nisei","n","i","s","e","i",2.50539623805119,10.6614246068455,4.10884983040395,17.9386370644465,2.15849522047487,4,37.372802960222,149.491211840888,9314.5
"8499","nisse","n","i","s","s","e",2.50539623805119,10.6614246068455,4.10884983040395,3.97779833487512,11.7329633055813,4,32.986432315757,131.945729263028,10654.5
"8500","nisus","n","i","s","u","s",2.50539623805119,10.6614246068455,4.10884983040395,3.09127351218008,30.5118717237126,4,50.8788159111933,203.515263644773,5301
"8501","niter","n","i","t","e","r",2.50539623805119,10.6614246068455,4.74868948504471,17.9386370644465,5.18809744064138,5,41.0422448350293,205.211224175146,5207.5
"8502","nites","n","i","t","e","s",2.50539623805119,10.6614246068455,4.74868948504471,17.9386370644465,30.5118717237126,5,66.3660191181005,331.830095590503,497.5
"8503","nitid","n","i","t","i","d",2.50539623805119,10.6614246068455,4.74868948504471,6.78384212149244,6.34443416589578,4,31.0437866173296,124.175146469319,11146
"8504","niton","n","i","t","o","n",2.50539623805119,10.6614246068455,4.74868948504471,5.38082022818378,4.08572309589886,4,27.3820536540241,109.528214616096,11911
"8505","nitre","n","i","t","r","e",2.50539623805119,10.6614246068455,4.74868948504471,5.5427073697194,11.7329633055813,5,35.1911810052421,175.95590502621,7057
"8506","nitro","n","i","t","r","o",2.50539623805119,10.6614246068455,4.74868948504471,5.5427073697194,2.99876657415973,5,26.4569842738205,132.284921369103,10623
"8507","nitry","n","i","t","r","y",2.50539623805119,10.6614246068455,4.74868948504471,5.5427073697194,10.0292938637064,5,33.4875115633672,167.437557816836,7736.5
"8508","nitty","n","i","t","t","y",2.50539623805119,10.6614246068455,4.74868948504471,6.92260252852297,10.0292938637064,4,34.8674067221708,139.469626888683,10098
"8509","nival","n","i","v","a","l",2.50539623805119,10.6614246068455,1.85013876040703,8.27937095282146,3.66944187480728,5,26.9657724329325,134.828862164662,10454
"8510","nixed","n","i","x","e","d",2.50539623805119,10.6614246068455,1.02528522972556,17.9386370644465,6.34443416589578,5,38.4751773049645,192.375886524823,5949.5
"8511","nixer","n","i","x","e","r",2.50539623805119,10.6614246068455,1.02528522972556,17.9386370644465,5.18809744064138,5,37.3188405797101,186.594202898551,6309
"8512","nixes","n","i","x","e","s",2.50539623805119,10.6614246068455,1.02528522972556,17.9386370644465,30.5118717237126,5,62.6426148627814,313.213074313907,931
"8513","nixie","n","i","x","i","e",2.50539623805119,10.6614246068455,1.02528522972556,6.78384212149244,11.7329633055813,4,32.708911501696,130.835646006784,10739
"8514","nizam","n","i","z","a","m",2.50539623805119,10.6614246068455,1.09466543324083,8.27937095282146,1.40302189330866,5,23.9438791242677,119.719395621338,11393
"8515","nkosi","n","k","o","s","i",2.50539623805119,0.732346592661116,7.65494912118409,3.97779833487512,2.15849522047487,5,17.0289855072464,85.1449275362319,12656
"8516","noahs","n","o","a","h","s",2.50539623805119,16.1578785075547,9.52821461609621,1.81159420289855,30.5118717237126,5,60.5149552883133,302.574776441566,1231.5
"8517","nobby","n","o","b","b","y",2.50539623805119,16.1578785075547,2.58248535306815,1.87326549491212,10.0292938637064,4,33.1483194572926,132.593277829171,10605
"8518","nocks","n","o","c","k","s",2.50539623805119,16.1578785075547,3.02189330866482,3.87758248535307,30.5118717237126,5,56.0746222633364,280.373111316682,1950.5
"8519","nodal","n","o","d","a","l",2.50539623805119,16.1578785075547,3.00647548566142,8.27937095282146,3.66944187480728,5,33.6185630588961,168.09281529448,7687
"8520","noddy","n","o","d","d","y",2.50539623805119,16.1578785075547,3.00647548566142,3.6308973172988,10.0292938637064,4,35.3299414122726,141.31976564909,9954
"8521","nodes","n","o","d","e","s",2.50539623805119,16.1578785075547,3.00647548566142,17.9386370644465,30.5118717237126,5,70.1202590194265,350.601295097132,273
"8522","nodus","n","o","d","u","s",2.50539623805119,16.1578785075547,3.00647548566142,3.09127351218008,30.5118717237126,5,55.27289546716,276.3644773358,2109
"8523","noels","n","o","e","l","s",2.50539623805119,16.1578785075547,6.79925994449584,5.94357076780759,30.5118717237126,5,61.9179771816219,309.58988590811,1039
"8524","noggs","n","o","g","g","s",2.50539623805119,16.1578785075547,2.80604378661733,3.26086956521739,30.5118717237126,4,55.2420598211532,220.968239284613,4441
"8525","nohow","n","o","h","o","w",2.50539623805119,16.1578785075547,0.925069380203515,5.38082022818378,0.493370336108541,4,25.4625346901018,101.850138760407,12204
"8526","noils","n","o","i","l","s",2.50539623805119,16.1578785075547,8.10206598828245,5.94357076780759,30.5118717237126,5,63.2207832254086,316.103916127043,856.5
"8527","noily","n","o","i","l","y",2.50539623805119,16.1578785075547,8.10206598828245,5.94357076780759,10.0292938637064,5,42.7382053654024,213.691026827012,4805
"8528","noint","n","o","i","n","t",2.50539623805119,16.1578785075547,8.10206598828245,6.07462226333642,5.60437866173296,4,38.4443416589578,153.777366635831,8966
"8529","noirs","n","o","i","r","s",2.50539623805119,16.1578785075547,8.10206598828245,5.5427073697194,30.5118717237126,5,62.8199198273204,314.099599136602,912
"8530","noles","n","o","l","e","s",2.50539623805119,16.1578785075547,6.53715695343818,17.9386370644465,30.5118717237126,5,73.6509404872032,368.254702436016,125.5
"8531","nolls","n","o","l","l","s",2.50539623805119,16.1578785075547,6.53715695343818,5.94357076780759,30.5118717237126,4,61.6558741905643,246.623496762257,3189
"8532","nolos","n","o","l","o","s",2.50539623805119,16.1578785075547,6.53715695343818,5.38082022818378,30.5118717237126,4,61.0931236509405,244.372494603762,3289
"8533","nomas","n","o","m","a","s",2.50539623805119,16.1578785075547,3.93925377736664,8.27937095282146,30.5118717237126,5,61.3937711995066,306.968855997533,1106
"8534","nomen","n","o","m","e","n",2.50539623805119,16.1578785075547,3.93925377736664,17.9386370644465,4.08572309589886,4,44.6268886833179,178.507554733272,6881
"8535","nomes","n","o","m","e","s",2.50539623805119,16.1578785075547,3.93925377736664,17.9386370644465,30.5118717237126,5,71.0530373111317,355.265186555658,230
"8536","nomic","n","o","m","i","c",2.50539623805119,16.1578785075547,3.93925377736664,6.78384212149244,0.979031760715387,5,30.3654024051804,151.827012025902,9145.5
"8537","nomoi","n","o","m","o","i",2.50539623805119,16.1578785075547,3.93925377736664,5.38082022818378,2.15849522047487,4,30.1418439716312,120.567375886525,11351.5
"8538","nomos","n","o","m","o","s",2.50539623805119,16.1578785075547,3.93925377736664,5.38082022818378,30.5118717237126,4,58.4952204748689,233.980881899476,3797
"8539","nonas","n","o","n","a","s",2.50539623805119,16.1578785075547,7.43139068763491,8.27937095282146,30.5118717237126,4,64.8859081097749,259.5436324391,2683
"8540","nonce","n","o","n","c","e",2.50539623805119,16.1578785075547,7.43139068763491,3.16836262719704,11.7329633055813,4,40.9959913660191,163.983965464076,8043
"8541","nones","n","o","n","e","s",2.50539623805119,16.1578785075547,7.43139068763491,17.9386370644465,30.5118717237126,4,74.5451742213999,298.1806968856,1371
"8542","nonet","n","o","n","e","t",2.50539623805119,16.1578785075547,7.43139068763491,17.9386370644465,5.60437866173296,4,49.6376811594203,198.550724637681,5576
"8543","nongs","n","o","n","g","s",2.50539623805119,16.1578785075547,7.43139068763491,3.26086956521739,30.5118717237126,4,59.8674067221708,239.469626888683,3535
"8544","nonis","n","o","n","i","s",2.50539623805119,16.1578785075547,7.43139068763491,6.78384212149244,30.5118717237126,4,63.3903792784459,253.561517113784,2915
"8545","nonny","n","o","n","n","y",2.50539623805119,16.1578785075547,7.43139068763491,6.07462226333642,10.0292938637064,3,42.1985815602837,126.595744680851,10991
"8546","nonyl","n","o","n","y","l",2.50539623805119,16.1578785075547,7.43139068763491,0.832562442183164,3.66944187480728,4,30.5966697502313,122.386679000925,11249
"8547","noobs","n","o","o","b","s",2.50539623805119,16.1578785075547,7.65494912118409,1.87326549491212,30.5118717237126,4,58.7033610854147,234.813444341659,3751.5
"8548","nooit","n","o","o","i","t",2.50539623805119,16.1578785075547,7.65494912118409,6.78384212149244,5.60437866173296,4,38.7064446500154,154.825778600062,8881
"8549","nooks","n","o","o","k","s",2.50539623805119,16.1578785075547,7.65494912118409,3.87758248535307,30.5118717237126,4,60.7076780758557,242.830712303423,3372.5
"8550","nooky","n","o","o","k","y",2.50539623805119,16.1578785075547,7.65494912118409,3.87758248535307,10.0292938637064,4,40.2251002158495,160.900400863398,8335
"8551","noons","n","o","o","n","s",2.50539623805119,16.1578785075547,7.65494912118409,6.07462226333642,30.5118717237126,3,62.904717853839,188.714153561517,6175.5
"8552","noops","n","o","o","p","s",2.50539623805119,16.1578785075547,7.65494912118409,3.22232500770891,30.5118717237126,4,60.0524205982115,240.209682392846,3494.5
"8553","nopal","n","o","p","a","l",2.50539623805119,16.1578785075547,2.80604378661733,8.27937095282146,3.66944187480728,5,33.418131359852,167.09065679926,7766
"8554","noria","n","o","r","i","a",2.50539623805119,16.1578785075547,9.23527597903176,6.78384212149244,5.24205982115325,5,39.9244526672834,199.622263336417,5518
"8555","noris","n","o","r","i","s",2.50539623805119,16.1578785075547,9.23527597903176,6.78384212149244,30.5118717237126,5,65.1942645698427,325.971322849214,605
"8556","norks","n","o","r","k","s",2.50539623805119,16.1578785075547,9.23527597903176,3.87758248535307,30.5118717237126,5,62.2880049337034,311.440024668517,987.5
"8557","norma","n","o","r","m","a",2.50539623805119,16.1578785075547,9.23527597903176,3.09898242368178,5.24205982115325,5,36.2395929694727,181.197964847364,6694
"8558","norms","n","o","r","m","s",2.50539623805119,16.1578785075547,9.23527597903176,3.09898242368178,30.5118717237126,5,61.5094048720321,307.54702436016,1090
"8559","nosed","n","o","s","e","d",2.50539623805119,16.1578785075547,4.10884983040395,17.9386370644465,6.34443416589578,5,47.0551958063521,235.275979031761,3727.5
"8560","noser","n","o","s","e","r",2.50539623805119,16.1578785075547,4.10884983040395,17.9386370644465,5.18809744064138,5,45.8988590810977,229.494295405489,4009
"8561","noses","n","o","s","e","s",2.50539623805119,16.1578785075547,4.10884983040395,17.9386370644465,30.5118717237126,4,71.222633364169,284.890533456676,1797
"8562","notal","n","o","t","a","l",2.50539623805119,16.1578785075547,4.74868948504471,8.27937095282146,3.66944187480728,5,35.3607770582794,176.803885291397,7001.5
